"id","scientificName","scientificNameAuthorship","eventDate","decimalLongitude","decimalLatitude","institutionCode","collectionCode","catalogNumber","scientificNameID","originalscientificname","acceptedNameUsage","acceptedNameUsageID","accessRights","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","behavior","bibliographicCitation","class","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","countryCode","county","dataGeneralizations","datasetID","dateIdentified","depth","division","dynamicProperties","establishmentMeans","eventID","eventRemarks","eventTime","family","fieldNotes","fieldNumber","footprintSRS","footprintWKT","forma","genus","geodeticDatum","habitat","higherClassification","higherGeography","higherGeographyID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","individualCount","individualID","informationWithheld","infraclass","infrakingdom","infraorder","infraphylum","institutionID","island","islandGroup","kingdom","language","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","materialSampleID","maximumDepthInMeters","minimumDepthInMeters","modified","municipality","nameAccordingTo","nameAccordingToID","namePublishedIn","namePublishedInID","occurrenceID","occurrenceRemarks","occurrenceStatus","order","originalNameUsage","originalNameUsageID","otherCatalogNumbers","ownerInstitutionCode","parvorder","phylum","qc","recordNumber","recordedBy","references","reproductiveCondition","resource_id","rights","rightsHolder","section","sex","source","species","stateProvince","subclass","subdivision","subfamily","subforma","subgenus","subkingdom","suborder","subphylum","subsection","subspecies","subterclass","subtribe","subvariety","superclass","superfamily","superorder","supertribe","taxonConceptID","taxonID","taxonRank","taxonRemarks","taxonomicStatus","taxonomicgroup","tribe","type","typeStatus","valid_id","variety","vernacularName","waterBody","worms_id","year"
413680163,"Asterina gibbosa","(Pennant, 1777)","1996-06-04 12:00:00",-4.945328,50.222633,"Joint Nature Conservation Committee","1714","13526859","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10445028",,,,"Asterina","EPSG:4326",,,,,,,,,"Neil Fletcher",,,,,,,,,,,"Animalia",,,"Hemmick Beach",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1714:13526859",,"present","Valvatida",,,"T-JNCCMNCR10445028",,,"Echinodermata",1073216639,"48757","Neil Fletcher",,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1996"
413680175,"Asterina gibbosa","(Pennant, 1777)","1996-08-01 12:00:00",-4.696056,53.196527,"Joint Nature Conservation Committee","1716","13526787","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10440561",,,,"Asterina","EPSG:4326",,,,,,,,,"Neil Fletcher",,,,,,,,,,,"Animalia",,,"Plas Cymyran (Rhosneigr)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1716:13526787",,"present","Valvatida",,,"T-JNCCMNCR10440561",,,"Echinodermata",1073216639,"48757","Neil Fletcher",,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1996"
413680176,"Asterina gibbosa","(Pennant, 1777)","1996-08-01 12:00:00",-4.696056,53.196527,"Joint Nature Conservation Committee","1716","13526788","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10442218",,,,"Asterina","EPSG:4326",,,,,,,,,"Neil Fletcher",,,,,,,,,,,"Animalia",,,"Plas Cymyran (Rhosneigr)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1716:13526788",,"present","Valvatida",,,"T-JNCCMNCR10442218",,,"Echinodermata",1073216639,"48757","Neil Fletcher",,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1996"
413682905,"Asterina gibbosa","(Pennant, 1777)","1986-07-14 12:00:00",-4.2450410000000005,50.238284,"Joint Nature Conservation Committee","1485","13526630","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10161350",,,,"Asterina","EPSG:4326",,,,,,,,,"Annette Little",,,,,,,,,,,"Animalia",,,"East Tinker Buoy (PLYMOUTH ESTUARIES)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1485:13526630",,"present","Valvatida",,,"T-JNCCMNCR10161350",,,"Echinodermata",1072168063,"5608","Annette Little",,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1986"
413685503,"Asterina gibbosa","(Pennant, 1777)","1993-06-04 12:00:00",-4.2450410000000005,50.238284,"Joint Nature Conservation Committee","1558","13526853","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10387632",,,,"Asterina","EPSG:4326",,,,,,,,,"Colin Munro",,,,,,,,,,,"Animalia",,,"Tinker Shoal (Outer Sound and Open Coast)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1558:13526853",,"present","Valvatida",,,"T-JNCCMNCR10387632",,,"Echinodermata",1072168063,"19429","Colin Munro",,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1993"
413685561,"Asterina gibbosa","(Pennant, 1777)","1993-06-30 12:00:00",-4.104914,50.240908000000005,"Joint Nature Conservation Committee","1558","13526832","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10378810",,,,"Asterina","EPSG:4326",,,,,,,,,"Colin Munro",,,,,,,,,,,"Animalia",,,"Southeast Mewstone ledges. (Outer Sound and Open C",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1558:13526832",,"present","Valvatida",,,"T-JNCCMNCR10378810",,,"Echinodermata",1073216639,"19429","Colin Munro",,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1993"
413686000,"Asterina gibbosa","(Pennant, 1777)","1993-08-03 12:00:00",-4.2450410000000005,50.238284,"Joint Nature Conservation Committee","1531","13526687","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10388615",,,,"Asterina","EPSG:4326",,,,,,,,,"Colin Munro",,,,,,,,,,,"Animalia",,,"Renney Rocks (Gara Point to Renney Rocks.)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1531:13526687",,"present","Valvatida",,,"T-JNCCMNCR10388615",,,"Echinodermata",1072168063,"19429","Colin Munro",,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1993"
413687004,"Asterina gibbosa","(Pennant, 1777)","1992-08-17 12:00:00",-3.550061,50.429515,"Joint Nature Conservation Committee","1552","13526783","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10390391",,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Meadfoot Beach (Hopes Nose to Corbyn's Head)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1552:13526783",,"present","Valvatida",,,"T-JNCCMNCR10390391",,,"Echinodermata",1073216639,"0",,,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1992"
413688334,"Asterina gibbosa","(Pennant, 1777)","1985-04-05 12:00:00",-5.6862010000000005,55.957779,"Joint Nature Conservation Committee","1432","13526579","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10602900",,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Head of Linne Mhuirich (Loch Sween)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1432:13526579",,"present","Valvatida",,,"T-JNCCMNCR10602900",,,"Echinodermata",1073216639,"0",,,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1985"
413688336,"Asterina gibbosa","(Pennant, 1777)","1983-04-01 12:00:00",-6.458233,49.904401,"Joint Nature Conservation Committee","1463","13526596","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10291917",,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Crow Point (south-west Tresco) (Scilly Isles)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1463:13526596",,"present","Valvatida",,,"T-JNCCMNCR10291917",,,"Echinodermata",1073216639,"0",,,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1983"
413688347,"Asterina gibbosa","(Pennant, 1777)","1984-08-28 12:00:00",-5.6862010000000005,55.957779,"Joint Nature Conservation Committee","1432","13526612","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10602753",,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Taynish Channel (Loch Sween)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1432:13526612",,"present","Valvatida",,,"T-JNCCMNCR10602753",,,"Echinodermata",1073216639,"0",,,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1984"
413688349,"Asterina gibbosa","(Pennant, 1777)","1979-09-09 12:00:00",-6.244324,56.659291,"Joint Nature Conservation Committee","1507","13526696","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10594562",,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Portuairk, Sanna Bay (Ardnamurchan)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1507:13526696",,"present","Valvatida",,,"T-JNCCMNCR10594562",,,"Echinodermata",1073216639,"0",,,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1979"
413688432,"Asterina gibbosa","(Pennant, 1777)","1983-03-28 12:00:00",-6.458233,49.904401,"Joint Nature Conservation Committee","1444","13526589","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10270340",,,,"Asterina","EPSG:4326",,,,,,,,,"Fraser Gault",,,,,,,,,,,"Animalia",,,"George's Rock, Bryher Scilly (Scilly Isles)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1444:13526589",,"present","Valvatida",,,"T-JNCCMNCR10270340",,,"Echinodermata",1073216639,"22766","Fraser Gault",,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1983"
413690145,"Asterina gibbosa","(Pennant, 1777)","1995-08-16 12:00:00",-3.9647660000000005,50.243363,"Joint Nature Conservation Committee","1560","13526723","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10526252",,,,"Asterina","EPSG:4326",,,,,,,,,"David Fletcher",,,,,,,,,,,"Animalia",,,"Ayrmer Cove (West). (Tobys Point to Beacon point)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1560:13526723",,"present","Valvatida",,,"T-JNCCMNCR10526252",,,"Echinodermata",1073216639,"12780","David Fletcher",,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1995"
413693344,"Asterina gibbosa","(Pennant, 1777)","1996-09-10 12:00:00",-4.104914,50.240908000000005,"Joint Nature Conservation Committee","1762","13526872","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10521260",,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Bridge Cove (East) (Gara Point to Stoke Point)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1762:13526872",,"present","Valvatida",,,"T-JNCCMNCR10521260",,,"Echinodermata",1073216639,"0",,,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1996"
413693355,"Asterina gibbosa","(Pennant, 1777)","1996-06-02 12:00:00",-4.104914,50.240908000000005,"Joint Nature Conservation Committee","1560","13526724","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10525956",,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Butchers Cove (Battisborough island to Ivy island)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1560:13526724",,"present","Valvatida",,,"T-JNCCMNCR10525956",,,"Echinodermata",1073216639,"0",,,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1996"
413693779,"Asterina gibbosa","(Pennant, 1777)","1992-07-02 12:00:00",-2.160847,55.743272999999995,"Joint Nature Conservation Committee","1536","13526820","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10264330",,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"N of Marshall Meadows Bay (Berwick -upon- Tweed)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1536:13526820",,"present","Valvatida",,,"T-JNCCMNCR10264330",,,"Echinodermata",1073216639,"0",,,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1992"
413693780,"Asterina gibbosa","(Pennant, 1777)","1992-01-21 12:00:00",-3.411993,50.521208,"Joint Nature Conservation Committee","1686","13526841","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10389767",,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Otter Cove (Littleham Cove to Striaght Point)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1686:13526841",,"present","Valvatida",,,"T-JNCCMNCR10389767",,,"Echinodermata",1073216639,"0",,,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1992"
413696068,"Asterina gibbosa","(Pennant, 1777)","1986-07-14 12:00:00",-4.2450410000000005,50.238284,"Joint Nature Conservation Committee","1485","13526631","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10161411",,,,"Asterina","EPSG:4326",,,,,,,,,"Jon Moore",,,,,,,,,,,"Animalia",,,"East Tinker Buoy (PLYMOUTH ESTUARIES)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1485:13526631",,"present","Valvatida",,,"T-JNCCMNCR10161411",,,"Echinodermata",1072168063,"18076","Jon Moore",,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1986"
413702846,"Asterina gibbosa","(Pennant, 1777)","1983-03-27 12:00:00",-6.319380000000001,49.909665999999994,"Joint Nature Conservation Committee","1444","13526587","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10270168",,,,"Asterina","EPSG:4326",,,,,,,,,"Fraser Gault",,,,,,,,,,,"Animalia",,,"Pilchard Pool, Porth Cressa, St Mary's Scilly (Sci",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1444:13526587",,"present","Valvatida",,,"T-JNCCMNCR10270168",,,"Echinodermata",1073216639,"22766","Fraser Gault",,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1983"
413706338,"Asterina gibbosa","(Pennant, 1777)","1983-08-19 12:00:00",-4.816204,52.744136,"Joint Nature Conservation Committee","1462","13526642","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10225143",,,,"Asterina","EPSG:4326",,,,,,,,,"Iain Dixon",,,,,,,,,,,"Animalia",,,"Henllwyn (Bardsey / Lleyn Peninsula)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1462:13526642",,"present","Valvatida",,,"T-JNCCMNCR10225143",,,"Echinodermata",1073216639,"28956","Iain Dixon",,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1983"
413708791,"Asterina gibbosa","(Pennant, 1777)","1977-06-03 12:00:00",-5.491962,50.027542,"Joint Nature Conservation Committee","1507","13526672","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10174313",,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"ST MICHAEL'S MOUNT, CORNWALL",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1507:13526672",,"present","Valvatida",,,"T-JNCCMNCR10174313",,,"Echinodermata",1072168063,"0",,,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1977"
413711575,"Asterina gibbosa","(Pennant, 1777)","1985-05-07 12:00:00",-5.6862010000000005,55.957779,"Joint Nature Conservation Committee","1434","13526563","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10211807",,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"S Linne Mhuirich rapids (Loch Sween)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1434:13526563",,"present","Valvatida",,,"T-JNCCMNCR10211807",,,"Echinodermata",1073216639,"0",,,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1985"
413713247,"Asterina gibbosa","(Pennant, 1777)","1994-07-25 12:00:00",-5.073769,50.039384999999996,"Joint Nature Conservation Committee","1650","13526837","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10346856",,,,"Asterina","EPSG:4326",,,,,,,,,"Sue Gilbert",,,,,,,,,,,"Animalia",,,"Manacle Point (Lizard Point)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1650:13526837",,"present","Valvatida",,,"T-JNCCMNCR10346856",,,"Echinodermata",1073216639,"53784","Sue Gilbert",,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1994"
415440268,"Asterina gibbosa","(Pennant, 1777)","2008-05-25 12:00:00",-8.46008265,54.56825417,"NBDC","SeaSearchIrishMarineSpeciesDistributions","MRNIR00100001CF8","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"PreservedSpecimen",,,"Asteroidea",,"Europe",,"10000.0",,,,"IMIS:dasid:4537",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"County Donegal",,,,,,,"2014-04-30 15:22:39",,,,,,"urn:catalog:NBDC:SeaSearchIrishMarineSpeciesDistributions:MRNIR00100001CF8",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Daniel O'Neill",,,3064,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2008"
415441250,"Asterina gibbosa","(Pennant, 1777)","2011-06-04 12:00:00",-6.25205002,55.29138783,"NBDC","SeaSearchIrishMarineSpeciesDistributions","MRNIR004000007EE","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"PreservedSpecimen",,,"Asteroidea",,"Europe",,"10000.0",,,,"IMIS:dasid:4537",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Rathlin",,,,,,,"2014-04-30 15:22:39",,,,,,"urn:catalog:NBDC:SeaSearchIrishMarineSpeciesDistributions:MRNIR004000007EE",,"present","Valvatida",,,,,,"Echinodermata",1072168063,,"Barbara Irvine",,,3064,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2011"
415441804,"Asterina gibbosa","(Pennant, 1777)","2008-07-28 12:00:00",-5.68456063,54.66807932,"NBDC","SeaSearchIrishMarineSpeciesDistributions","MRNIR00100002339","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"PreservedSpecimen",,,"Asteroidea",,"Europe",,"10000.0",,,,"IMIS:dasid:4537",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Belfast Lough. County Antrim and Down. Northern Ir",,,,,,,"2014-04-30 15:22:39",,,,,,"urn:catalog:NBDC:SeaSearchIrishMarineSpeciesDistributions:MRNIR00100002339",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Adrian Marshall",,,3064,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2008"
415446831,"Asterina gibbosa","(Pennant, 1777)","2008-11-08 12:00:00",-6.43033478,55.23828176,"NBDC","SeaSearchIrishMarineSpeciesDistributions","MRNIR001000023D7","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"PreservedSpecimen",,,"Asteroidea",,"Europe",,"10000.0",,,,"IMIS:dasid:4537",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"North Antrim Coast. County Antrim. Northern Irelan",,,,,,,"2014-04-30 15:22:39",,,,,,"urn:catalog:NBDC:SeaSearchIrishMarineSpeciesDistributions:MRNIR001000023D7",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Adrian Marshall",,,3064,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2008"
415449057,"Asterina gibbosa","(Pennant, 1777)","2010-06-12 12:00:00",-6.25180322,55.29158531,"NBDC","SeaSearchIrishMarineSpeciesDistributions","MRNIR004000004E8","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"PreservedSpecimen",,,"Asteroidea",,"Europe",,"10000.0",,,,"IMIS:dasid:4537",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Rathlin",,,,,,,"2014-04-30 15:22:39",,,,,,"urn:catalog:NBDC:SeaSearchIrishMarineSpeciesDistributions:MRNIR004000004E8",,"present","Valvatida",,,,,,"Echinodermata",1072168063,,"Allan Goodwin",,,3064,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2010"
